sample_index,energy
193,-5.4501800000000005
194,-5.4501800000000005
195,-5.4501800000000005
196,-5.4501800000000005
197,-5.4501800000000005
198,-5.4501800000000005
199,-5.4501800000000005
200,-5.4501800000000005
201,-5.4501800000000005
202,-5.4501800000000005
203,-5.4501800000000005
204,-5.4501800000000005
205,-5.4501800000000005
206,-5.4501800000000005
207,-5.4501800000000005
208,-5.4501800000000005
209,-5.4501800000000005
210,-5.4501800000000005
211,-5.4501800000000005
212,-5.4501800000000005
213,-5.4501800000000005
214,-5.4501800000000005
215,-5.4501800000000005
216,-5.4501800000000005
217,-5.4501800000000005
218,-5.4501800000000005
219,-5.4501800000000005
220,-5.4501800000000005
221,-5.4501800000000005
222,-5.4501800000000005
223,-5.4501800000000005
224,-5.4501800000000005
225,-5.4501800000000005
226,-5.4501800000000005
227,-5.4501800000000005
228,-5.4501800000000005
229,-5.4501800000000005
230,-5.4501800000000005
231,-5.4501800000000005
232,-5.4501800000000005
233,-5.4501800000000005
234,-5.4501800000000005
235,-5.4501800000000005
236,-5.4501800000000005
237,-5.4501800000000005
238,-5.4501800000000005
239,-5.4501800000000005
240,-5.4501800000000005
241,-5.4501800000000005
242,-5.4501800000000005
243,-5.4501800000000005
244,-5.4501800000000005
245,-5.4501800000000005
246,-5.4501800000000005
247,-5.4501800000000005
248,-5.4501800000000005
249,-5.4501800000000005
250,-5.4501800000000005
251,-5.4501800000000005
252,-5.4501800000000005
253,-5.4501800000000005
254,-5.4501800000000005
255,-5.4501800000000005
256,-5.4501800000000005
257,-5.4501800000000005
258,-5.4501800000000005
259,-5.4501800000000005
260,-5.4501800000000005
261,-5.4501800000000005
262,-5.4501800000000005
263,-5.4501800000000005
264,-5.4501800000000005
265,-5.4501800000000005
266,-5.4501800000000005
267,-5.4501800000000005
268,-5.4501800000000005
269,-5.4501800000000005
270,-5.4501800000000005
271,-5.4501800000000005
272,-5.4501800000000005
273,-5.4501800000000005
274,-5.4501800000000005
275,-5.4501800000000005
276,-5.4501800000000005
277,-5.4501800000000005
278,-5.4501800000000005
279,-5.4501800000000005
280,-5.4501800000000005
281,-5.4501800000000005
282,-5.4501800000000005
283,-5.4501800000000005
284,-5.4501800000000005
285,-5.4501800000000005
286,-5.4501800000000005
287,-5.4501800000000005
288,-5.4501800000000005
289,-5.4501800000000005
290,-5.4501800000000005
291,-5.4501800000000005
292,-5.4501800000000005
293,-5.4501800000000005
294,-5.4501800000000005
295,-5.4501800000000005
296,-5.4501800000000005
297,-5.4501800000000005
298,-5.4501800000000005
299,-5.4501800000000005
300,-5.4501800000000005
301,-5.4501800000000005
302,-5.4501800000000005
303,-5.4501800000000005
304,-5.4501800000000005
305,-5.4501800000000005
306,-5.4501800000000005
307,-5.4501800000000005
308,-5.4501800000000005
309,-5.4501800000000005
310,-5.4501800000000005
311,-5.4501800000000005
312,-5.4501800000000005
313,-5.4501800000000005
314,-5.4501800000000005
315,-5.4501800000000005
316,-5.4501800000000005
317,-5.4501800000000005
318,-5.4501800000000005
319,-5.4501800000000005
320,-5.4501800000000005
321,-5.4501800000000005
322,-5.4501800000000005
323,-5.4501800000000005
324,-5.4501800000000005
325,-5.4501800000000005
326,-5.4501800000000005
327,-5.4501800000000005
328,-5.4501800000000005
329,-5.4501800000000005
330,-5.4501800000000005
331,-5.4501800000000005
332,-5.4501800000000005
333,-5.4501800000000005
334,-5.4501800000000005
335,-5.4501800000000005
336,-5.4501800000000005
337,-5.4501800000000005
338,-5.4501800000000005
339,-5.4501800000000005
340,-5.4501800000000005
341,-5.4501800000000005
342,-5.4501800000000005
343,-5.4501800000000005
344,-5.4501800000000005
345,-5.4501800000000005
346,-5.4501800000000005
347,-5.4501800000000005
348,-5.4501800000000005
349,-5.4501800000000005
350,-5.4501800000000005
351,-5.4501800000000005
352,-5.4501800000000005
353,-5.4501800000000005
354,-5.4501800000000005
355,-5.4501800000000005
356,-5.4501800000000005
357,-5.4501800000000005
358,-5.4501800000000005
359,-5.4501800000000005
360,-5.4501800000000005
361,-5.4501800000000005
362,-5.4501800000000005
363,-5.4501800000000005
364,-5.4501800000000005
365,-5.4501800000000005
366,-5.4501800000000005
367,-5.4501800000000005
368,-5.4501800000000005
369,-5.4501800000000005
370,-5.4501800000000005
371,-5.4501800000000005
372,-5.4501800000000005
373,-5.4501800000000005
374,-5.4501800000000005
375,-5.4501800000000005
376,-5.4501800000000005
377,-5.4501800000000005
378,-5.4501800000000005
379,-5.4501800000000005
380,-5.4501800000000005
381,-5.4501800000000005
382,-5.4501800000000005
383,-5.4501800000000005
384,-5.4501800000000005
385,-5.4501800000000005
386,-5.4501800000000005
387,-5.4501800000000005
388,-5.4501800000000005
389,-5.4501800000000005
390,-5.4501800000000005
391,-5.4501800000000005
392,-5.4501800000000005
393,-5.4501800000000005
394,-5.4501800000000005
395,-5.4501800000000005
396,-5.4501800000000005
397,-5.4501800000000005
398,-5.4501800000000005
399,-5.4501800000000005
400,-5.4501800000000005
401,-5.4501800000000005
402,-5.4501800000000005
403,-5.4501800000000005
404,-5.4501800000000005
405,-5.4501800000000005
406,-5.4501800000000005
407,-5.4501800000000005
408,-5.4501800000000005
409,-5.4501800000000005
410,-5.4501800000000005
411,-5.4501800000000005
412,-5.4501800000000005
413,-5.4501800000000005
414,-5.4501800000000005
415,-5.4501800000000005
416,-5.4501800000000005
417,-5.4501800000000005
418,-5.4501800000000005
419,-5.4501800000000005
420,-5.4501800000000005
421,-5.4501800000000005
422,-5.4501800000000005
423,-5.4501800000000005
424,-5.4501800000000005
425,-5.4501800000000005
426,-5.4501800000000005
427,-5.4501800000000005
428,-5.4501800000000005
429,-5.4501800000000005
430,-5.4501800000000005
431,-5.4501800000000005
432,-5.4501800000000005
433,-5.4501800000000005
434,-5.4501800000000005
435,-5.4501800000000005
436,-5.4501800000000005
437,-5.4501800000000005
438,-5.4501800000000005
439,-5.4501800000000005
440,-5.4501800000000005
441,-5.4501800000000005
442,-5.4501800000000005
443,-5.4501800000000005
444,-5.4501800000000005
445,-5.4501800000000005
446,-5.4501800000000005
447,-5.4501800000000005
448,-5.4501800000000005
449,-5.4501800000000005
450,-5.4501800000000005
451,-5.4501800000000005
452,-5.4501800000000005
453,-5.4501800000000005
454,-5.4501800000000005
455,-5.4501800000000005
456,-5.4501800000000005
457,-5.4501800000000005
458,-5.4501800000000005
459,-5.4501800000000005
460,-5.4501800000000005
461,-5.4501800000000005
462,-5.4501800000000005
463,-5.4501800000000005
464,-5.4501800000000005
465,-5.4501800000000005
466,-5.4501800000000005
467,-5.4501800000000005
468,-5.4501800000000005
469,-5.4501800000000005
470,-5.4501800000000005
471,-5.4501800000000005
472,-5.4501800000000005
473,-5.4501800000000005
474,-5.4501800000000005
475,-5.4501800000000005
476,-5.4501800000000005
477,-5.4501800000000005
478,-5.4501800000000005
479,-5.4501800000000005
480,-5.4501800000000005
481,-5.4501800000000005
482,-5.4501800000000005
483,-5.4501800000000005
484,-5.4501800000000005
485,-5.4501800000000005
486,-5.4501800000000005
487,-5.4501800000000005
488,-5.4501800000000005
489,-5.4501800000000005
490,-5.4501800000000005
491,-5.4501800000000005
492,-5.4501800000000005
493,-5.4501800000000005
494,-5.4501800000000005
495,-5.4501800000000005
496,-5.4501800000000005
497,-5.4501800000000005
498,-5.4501800000000005
499,-5.4501800000000005
500,-5.4501800000000005
501,-5.4501800000000005
502,-5.4501800000000005
503,-5.4501800000000005
504,-5.4501800000000005
505,-5.4501800000000005
506,-5.4501800000000005
507,-5.4501800000000005
508,-5.4501800000000005
509,-5.4501800000000005
510,-5.4501800000000005
511,-5.4501800000000005
512,-5.4501800000000005
513,-5.4501800000000005
514,-5.4501800000000005
515,-5.4501800000000005
516,-5.4501800000000005
517,-5.4501800000000005
518,-5.4501800000000005
519,-5.4501800000000005
520,-5.4501800000000005
521,-5.4501800000000005
522,-5.4501800000000005
523,-5.4501800000000005
524,-5.4501800000000005
525,-5.4501800000000005
526,-5.4501800000000005
527,-5.4501800000000005
528,-5.4501800000000005
529,-5.4501800000000005
530,-5.4501800000000005
531,-5.4501800000000005
532,-5.4501800000000005
533,-5.4501800000000005
534,-5.4501800000000005
535,-5.4501800000000005
536,-5.4501800000000005
537,-5.4501800000000005
538,-5.4501800000000005
539,-5.4501800000000005
540,-5.4501800000000005
541,-5.4501800000000005
542,-5.4501800000000005
543,-5.4501800000000005
544,-5.4501800000000005
545,-5.4501800000000005
546,-5.4501800000000005
547,-5.4501800000000005
548,-5.4501800000000005
549,-5.4501800000000005
550,-5.4501800000000005
551,-5.4501800000000005
552,-5.4501800000000005
553,-5.4501800000000005
554,-5.4501800000000005
555,-5.4501800000000005
556,-5.4501800000000005
557,-5.4501800000000005
558,-5.4501800000000005
559,-5.4501800000000005
560,-5.4501800000000005
561,-5.4501800000000005
562,-5.4501800000000005
563,-5.4501800000000005
564,-5.4501800000000005
565,-5.4501800000000005
566,-5.4501800000000005
567,-5.4501800000000005
568,-5.4501800000000005
569,-5.4501800000000005
570,-5.4501800000000005
571,-5.4501800000000005
572,-5.4501800000000005
573,-5.4501800000000005
574,-5.4501800000000005
575,-5.4501800000000005
576,-5.4501800000000005
577,-5.4501800000000005
578,-5.4501800000000005
579,-5.4501800000000005
580,-5.4501800000000005
581,-5.4501800000000005
582,-5.4501800000000005
583,-5.4501800000000005
584,-5.4501800000000005
585,-5.4501800000000005
586,-5.4501800000000005
587,-5.4501800000000005
588,-5.4501800000000005
589,-5.4501800000000005
590,-5.4501800000000005
591,-5.4501800000000005
592,-5.4501800000000005
593,-5.4501800000000005
594,-5.4501800000000005
595,-5.4501800000000005
596,-5.4501800000000005
597,-5.4501800000000005
598,-5.4501800000000005
599,-5.4501800000000005
600,-5.4501800000000005
601,-3.750869999999999
602,-3.750869999999999
603,-4.99198
604,-4.99198
605,-4.99198
606,-4.99198
607,-4.99198
608,-4.99198
609,-5.047139999999999
610,-5.047139999999999
611,-5.047139999999999
612,-5.047139999999999
613,-5.45018
614,-5.45018
615,-5.45018
616,-5.45018
617,-5.45018
618,-5.45018
619,-5.45018
620,-5.45018
621,-5.45018
622,-5.45018
623,-5.45018
624,-5.45018
625,-5.45018
626,-5.45018
627,-5.45018
628,-5.45018
629,-5.45018
630,-5.45018
631,-5.45018
632,-5.45018
633,-5.45018
634,-5.45018
635,-5.45018
636,-5.45018
637,-5.45018
638,-5.45018
639,-5.45018
640,-5.45018
641,-5.45018
642,-5.45018
643,-5.45018
644,-5.45018
645,-5.45018
646,-5.45018
647,-5.45018
648,-5.45018
649,-5.45018
650,-5.45018
651,-5.45018
652,-5.45018
653,-5.45018
654,-5.45018
655,-5.45018
656,-5.45018
657,-5.45018
658,-5.45018
659,-5.45018
660,-5.45018
661,-5.45018
662,-5.45018
663,-5.45018
664,-5.45018
665,-5.45018
666,-5.45018
667,-5.45018
668,-5.45018
669,-5.45018
670,-5.45018
671,-5.45018
672,-5.45018
673,-5.45018
674,-5.45018
675,-5.45018
676,-5.45018
677,-5.45018
678,-5.45018
679,-5.45018
680,-5.45018
681,-5.45018
682,-5.45018
683,-5.45018
684,-5.45018
685,-5.45018
686,-5.45018
687,-5.45018
688,-5.45018
689,-5.45018
690,-5.45018
691,-5.45018
692,-5.45018
693,-5.45018
694,-5.45018
695,-5.45018
696,-5.45018
697,-5.45018
698,-5.45018
699,-5.45018
700,-5.45018
701,-5.45018
702,-5.45018
703,-5.45018
704,-5.45018
705,-5.45018
706,-5.45018
707,-5.45018
708,-5.45018
709,-5.45018
710,-5.45018
711,-5.45018
712,-5.45018
713,-5.45018
714,-5.45018
715,-5.45018
716,-5.45018
717,-5.45018
718,-5.45018
719,-5.45018
720,-5.45018
721,-5.45018
722,-5.45018
723,-5.45018
724,-5.45018
725,-5.45018
726,-5.45018
727,-5.45018
728,-5.45018
729,-5.45018
730,-5.45018
731,-5.45018
732,-5.45018
733,-5.45018
734,-5.45018
735,-5.45018
736,-5.45018
737,-5.45018
738,-5.45018
739,-5.45018
740,-5.45018
741,-5.45018
742,-5.45018
743,-5.45018
744,-5.45018
745,-5.45018
746,-5.45018
747,-5.45018
748,-5.45018
749,-5.45018
750,-5.45018
751,-5.45018
752,-5.45018
753,-5.45018
754,-5.45018
755,-5.45018
756,-5.45018
757,-5.45018
758,-5.45018
759,-5.45018
760,-5.45018
761,-5.45018
762,-5.45018
763,-5.45018
764,-5.45018
765,-5.45018
766,-5.45018
767,-5.45018
768,-5.45018
769,-5.45018
770,-5.45018
771,-5.45018
772,-5.45018
773,-5.45018
774,-5.45018
775,-5.45018
776,-5.45018
777,-5.45018
778,-5.45018
779,-5.45018
780,-5.45018
781,-5.45018
782,-5.45018
783,-5.45018
784,-5.45018
785,-5.45018
786,-5.45018
787,-5.45018
788,-5.45018
789,-5.45018
790,-5.45018
791,-5.45018
792,-5.45018
793,-5.45018
794,-5.45018
795,-5.45018
796,-5.45018
797,-5.45018
798,-5.45018
799,-5.45018
800,-5.45018
801,-5.45018
802,-5.45018
803,-5.45018
804,-5.45018
805,-5.45018
806,-5.45018
807,-5.45018
808,-5.45018
809,-5.45018
810,-5.45018
811,-5.45018
812,-5.45018
813,-5.45018
814,-5.45018
815,-5.45018
816,-5.45018
817,-5.45018
818,-5.45018
819,-5.45018
820,-5.45018
821,-5.45018
822,-5.45018
823,-5.45018
824,-5.45018
825,-5.45018
826,-5.45018
827,-5.45018
828,-5.45018
829,-5.45018
830,-5.45018
831,-5.45018
832,-5.45018
833,-5.45018
834,-5.45018
835,-5.45018
836,-5.45018
837,-5.45018
838,-5.45018
839,-5.45018
840,-5.45018
841,-5.45018
842,-5.45018
843,-5.45018
844,-5.45018
845,-5.45018
846,-5.45018
847,-5.45018
848,-5.45018
849,-5.45018
850,-5.45018
851,-5.45018
852,-5.45018
853,-5.45018
854,-5.45018
855,-5.45018
856,-5.45018
857,-5.45018
858,-5.45018
859,-5.45018
860,-5.45018
861,-5.45018
862,-5.45018
863,-5.45018
864,-5.45018
865,-5.45018
866,-5.45018
867,-5.45018
868,-5.45018
869,-5.45018
870,-5.45018
871,-5.45018
872,-5.45018
873,-5.45018
874,-5.45018
875,-5.45018
876,-5.45018
877,-5.45018
878,-5.45018
879,-5.45018
880,-5.45018
881,-5.45018
882,-5.45018
883,-5.45018
884,-5.45018
885,-5.45018
886,-5.45018
887,-5.45018
888,-5.45018
889,-5.45018
890,-5.45018
891,-5.45018
892,-5.45018
893,-5.45018
894,-5.45018
895,-5.45018
896,-5.45018
897,-5.45018
898,-5.45018
899,-5.45018
900,-5.45018
901,-5.45018
902,-5.45018
903,-5.45018
904,-5.45018
905,-5.45018
906,-5.45018
907,-5.45018
908,-5.45018
909,-5.45018
910,-5.45018
911,-5.45018
912,-5.45018
913,-5.45018
914,-5.45018
915,-5.45018
916,-5.45018
917,-5.45018
918,-5.45018
919,-5.45018
920,-5.45018
921,-5.45018
922,-5.45018
923,-5.45018
924,-5.45018
925,-5.45018
926,-5.45018
927,-5.45018
928,-5.45018
929,-5.45018
930,-5.45018
931,-5.45018
932,-5.45018
933,-5.45018
934,-5.45018
935,-5.45018
936,-5.45018
937,-5.45018
938,-5.45018
939,-5.45018
940,-5.45018
941,-5.45018
942,-5.45018
943,-5.45018
944,-5.45018
945,-5.45018
946,-5.45018
947,-5.45018
948,-5.45018
949,-5.45018
950,-5.45018
951,-5.45018
952,-5.45018
953,-5.45018
954,-5.45018
955,-5.45018
956,-5.45018
957,-5.45018
958,-5.45018
959,-5.45018
960,-5.45018
961,-5.45018
962,-5.45018
963,-5.45018
964,-5.45018
965,-5.45018
966,-5.45018
967,-5.45018
968,-5.45018
969,-5.45018
970,-5.45018
971,-5.45018
972,-5.45018
973,-5.45018
974,-5.45018
975,-5.45018
976,-5.45018
977,-5.45018
978,-5.45018
979,-5.45018
980,-5.45018
981,-5.45018
982,-5.45018
983,-5.45018
984,-5.45018
985,-5.45018
986,-5.45018
987,-5.45018
988,-5.45018
989,-5.45018
990,-5.45018
991,-5.45018
992,-5.45018
993,-5.45018
994,-5.45018
995,-5.45018
996,-5.45018
997,-5.45018
998,-5.45018
999,-5.45018
1000,-5.45018
1001,-5.45018
1002,-5.45018
1003,-5.45018
1004,-5.45018
1005,-5.45018
1006,-5.45018
1007,-5.45018
1008,-5.45018
1009,-5.45018
1010,-5.45018
1011,-5.45018
1012,-5.45018
1013,-5.45018
1014,-5.45018
1015,-5.45018
1016,-5.45018
1017,-5.45018
1018,-5.45018
1019,-5.45018
1020,-5.45018
1021,-5.45018
1022,-5.45018
1023,-5.45018
1024,-5.45018
1025,-5.45018
1026,-5.45018
1027,-5.45018
1028,-5.45018
1029,-5.45018
1030,-5.45018
1031,-5.45018
1032,-5.45018
1033,-5.45018
1034,-5.45018
1035,-5.45018
1036,-5.45018
1037,-5.45018
1038,-5.45018
1039,-5.45018
1040,-5.45018
1041,-5.45018
1042,-5.45018
1043,-5.45018
1044,-5.45018
1045,-5.45018
1046,-5.45018
1047,-5.45018
1048,-5.45018
1049,-5.45018
1050,-5.45018
1051,-5.45018
1052,-5.45018
1053,-5.45018
1054,-5.45018
1055,-5.45018
1056,-5.45018
1057,-5.45018
1058,-5.45018
1059,-5.45018
1060,-5.45018
1061,-5.45018
1062,-5.45018
1063,-5.45018
1064,-5.45018
1065,-5.45018
1066,-5.45018
1067,-5.45018
1068,-5.45018
1069,-5.45018
1070,-5.45018
1071,-5.45018
1072,-5.45018
1073,-5.45018
1074,-5.45018
1075,-5.45018
1076,-5.45018
1077,-5.45018
1078,-5.45018
1079,-5.45018
1080,-5.45018
1081,-5.45018
1082,-5.45018
1083,-5.45018
1084,-5.45018
1085,-5.45018
1086,-5.45018
1087,-5.45018
1088,-5.45018
1089,-5.45018
1090,-5.45018
1091,-5.45018
1092,-5.45018
1093,-5.45018
1094,-5.45018
1095,-5.45018
1096,-5.45018
1097,-5.45018
1098,-5.45018
1099,-5.45018
1100,-5.45018
1101,-5.45018
1102,-5.45018
1103,-5.45018
1104,-5.45018
1105,-5.45018
1106,-5.45018
1107,-5.45018
1108,-5.45018
1109,-5.45018
1110,-5.45018
1111,-5.45018
1112,-5.45018
1113,-5.45018
1114,-5.45018
1115,-5.45018
1116,-5.45018
1117,-5.45018
1118,-5.45018
1119,-5.45018
1120,-5.45018
1121,-5.45018
1122,-5.45018
1123,-5.45018
1124,-5.45018
1125,-5.45018
1126,-5.45018
1127,-5.45018
1128,-5.45018
1129,-5.45018
1130,-5.45018
1131,-5.45018
1132,-5.45018
1133,-5.45018
1134,-5.45018
1135,-5.45018
1136,-5.45018
1137,-5.45018
1138,-5.45018
1139,-5.45018
1140,-5.45018
1141,-5.45018
1142,-5.45018
1143,-5.45018
1144,-5.45018
1145,-5.45018
1146,-5.45018
1147,-5.45018
1148,-5.45018
1149,-5.45018
1150,-5.45018
1151,-5.45018
1152,-5.45018
1153,-5.45018
1154,-5.45018
1155,-5.45018
1156,-5.45018
1157,-5.45018
1158,-5.45018
1159,-5.45018
1160,-5.45018
1161,-5.45018
1162,-5.45018
1163,-5.45018
1164,-5.45018
1165,-5.45018
1166,-5.45018
1167,-5.45018
1168,-5.45018
1169,-5.45018
1170,-5.45018
1171,-5.45018
1172,-5.45018
1173,-5.45018
1174,-5.45018
1175,-5.45018
1176,-5.45018
1177,-5.45018
1178,-5.45018
1179,-5.45018
1180,-5.45018
1181,-5.45018
1182,-5.45018
1183,-5.45018
1184,-5.45018
1185,-5.45018
1186,-5.45018
1187,-5.45018
1188,-5.45018
1189,-5.45018
1190,-5.45018
1191,-5.45018
1192,-5.45018
1193,-5.45018
1194,-5.45018
1195,-5.45018
1196,-5.45018
1197,-5.45018
1198,-5.45018
1199,-5.45018
1200,-5.45018
1201,-5.45018
1202,-1.98105
1203,-5.047139999999999
1204,-5.45018
1205,-5.45018
1206,-5.45018
1207,-5.45018
1208,-5.45018
1209,-5.45018
1210,-5.45018
1211,-5.45018
1212,-5.45018
1213,-5.45018
1214,-5.45018
1215,-5.45018
1216,-5.45018
1217,-5.45018
1218,-5.45018
1219,-5.45018
1220,-5.45018
1221,-5.45018
1222,-5.45018
1223,-5.45018
1224,-5.45018
1225,-5.45018
1226,-5.45018
1227,-5.45018
1228,-5.45018
1229,-5.45018
1230,-5.45018
1231,-5.45018
1232,-5.45018
1233,-5.45018
1234,-5.45018
1235,-5.45018
1236,-5.45018
1237,-5.45018
1238,-5.45018
1239,-5.45018
1240,-5.45018
1241,-5.45018
1242,-5.45018
1243,-5.45018
1244,-5.45018
1245,-5.45018
1246,-5.45018
1247,-5.45018
1248,-5.45018
1249,-5.45018
1250,-5.45018
1251,-5.45018
1252,-5.45018
1253,-5.45018
1254,-5.45018
1255,-5.45018
1256,-5.45018
1257,-5.45018
1258,-5.45018
1259,-5.45018
1260,-5.45018
1261,-5.45018
1262,-5.45018
1263,-5.45018
1264,-5.45018
1265,-5.45018
1266,-5.45018
1267,-5.45018
1268,-5.45018
1269,-5.45018
1270,-5.45018
1271,-5.45018
1272,-5.45018
1273,-5.45018
1274,-5.45018
1275,-5.45018
1276,-5.45018
1277,-5.45018
1278,-5.45018
1279,-5.45018
1280,-5.45018
1281,-5.45018
1282,-5.45018
1283,-5.45018
1284,-5.45018
1285,-5.45018
1286,-5.45018
1287,-5.45018
1288,-5.45018
1289,-5.45018
1290,-5.45018
1291,-5.45018
1292,-5.45018
1293,-5.45018
1294,-5.45018
1295,-5.45018
1296,-5.45018
1297,-5.45018
1298,-5.45018
1299,-5.45018
1300,-5.45018
1301,-5.45018
1302,-5.45018
1303,-5.45018
1304,-5.45018
1305,-5.45018
1306,-5.45018
1307,-5.45018
1308,-5.45018
1309,-5.45018
1310,-5.45018
1311,-5.45018
1312,-5.45018
1313,-5.45018
1314,-5.45018
1315,-5.45018
1316,-5.45018
1317,-5.45018
1318,-5.45018
1319,-5.45018
1320,-5.45018
1321,-5.45018
1322,-5.45018
1323,-5.45018
1324,-5.45018
1325,-5.45018
1326,-5.45018
1327,-5.45018
1328,-5.45018
1329,-5.45018
1330,-5.45018
1331,-5.45018
1332,-5.45018
1333,-5.45018
1334,-5.45018
1335,-5.45018
1336,-5.45018
1337,-5.45018
1338,-5.45018
1339,-5.45018
1340,-5.45018
1341,-5.45018
1342,-5.45018
1343,-5.45018
1344,-5.45018
1345,-5.45018
1346,-5.45018
1347,-5.45018
1348,-5.45018
1349,-5.45018
1350,-5.45018
1351,-5.45018
1352,-5.45018
1353,-5.45018
1354,-5.45018
1355,-5.45018
1356,-5.45018
1357,-5.45018
1358,-5.45018
1359,-5.45018
1360,-5.45018
1361,-5.45018
1362,-5.45018
1363,-5.45018
1364,-5.45018
1365,-5.45018
1366,-5.45018
1367,-5.45018
1368,-5.45018
1369,-5.45018
1370,-5.45018
1371,-5.45018
1372,-5.45018
1373,-5.45018
1374,-5.45018
1375,-5.45018
1376,-5.45018
1377,-5.45018
1378,-5.45018
1379,-5.45018
1380,-5.45018
1381,-5.45018
1382,-5.45018
1383,-5.45018
1384,-5.45018
1385,-5.45018
1386,-5.45018
1387,-5.45018
1388,-5.45018
1389,-5.45018
1390,-5.45018
1391,-5.45018
1392,-5.45018
1393,-5.45018
1394,-5.45018
