sample_index,energy
734,-653.1472680355464
735,-653.1472680355464
736,-653.1472680355464
737,-653.1472680355464
738,-653.1472680355464
739,-653.1472680355464
740,-653.1472680355464
741,-653.1472680355464
742,-653.1472680355464
743,-653.1472680355464
744,-653.1472680355464
745,-653.1472680355464
746,-653.1472680355464
747,-653.1472680355464
748,-653.1472680355464
749,-653.1472680355464
750,-653.1472680355464
751,-653.1472680355464
752,-653.1472680355464
753,-653.1472680355464
754,-653.1472680355464
755,-653.1472680355464
756,-653.1472680355464
757,-653.1472680355464
758,-653.1472680355464
759,-653.1472680355464
760,-653.1472680355464
761,-653.1472680355464
762,-653.1472680355464
763,-653.1472680355464
764,-653.1472680355464
765,-653.1472680355464
766,-653.1472680355464
767,-653.1472680355464
768,-653.1472680355464
769,-653.1472680355464
770,-653.1472680355464
771,-653.1472680355464
772,-653.1472680355464
773,-653.1472680355464
774,-653.1472680355464
775,-653.1472680355464
776,-653.1472680355464
777,-653.1472680355464
778,-653.1472680355464
779,-653.1472680355464
780,-653.1472680355464
781,-653.1472680355464
782,-653.1472680355464
783,-653.1472680355464
784,-653.1472680355464
785,-653.1472680355464
786,-653.1472680355464
787,-653.1472680355464
788,-653.1472680355464
789,-653.1472680355464
790,-653.1472680355464
791,-653.1472680355464
792,-653.1472680355464
793,-653.1472680355464
794,-653.1472680355464
795,-653.1472680355464
796,-653.1472680355464
797,-653.1472680355464
798,-653.1472680355464
799,-653.1472680355464
800,-653.1472680355464
801,-486.9074082570746
802,-540.476055762261
803,-591.4324505457225
804,-602.30415197309
805,-612.25489648203
806,-615.9740062148071
807,-618.8980558220856
808,-630.8376317721402
809,-632.9685546820133
810,-633.3754633397566
811,-634.3165974308263
812,-635.7075813862416
813,-639.7692537898049
814,-640.1968306977178
815,-640.9380771222974
816,-641.7792436873444
817,-641.7792436873444
818,-643.3676725235584
819,-644.505833471397
820,-644.9868494204442
821,-644.9868494204442
822,-645.4269138398464
823,-645.4269138398464
824,-645.4269138398464
825,-645.4269138398464
826,-645.4269138398464
827,-645.4269138398464
828,-645.4269138398464
829,-645.4269138398464
830,-645.9837625696086
831,-645.9837625696086
832,-646.6092853364485
833,-646.6092853364485
834,-647.7338706252126
835,-647.7338706252126
836,-647.7338706252126
837,-647.7338706252126
838,-647.7338706252126
839,-647.7338706252126
840,-647.7338706252126
841,-647.7338706252126
842,-648.6647663892986
843,-650.7867324212532
844,-650.7867324212532
845,-650.7867324212532
846,-650.7867324212532
847,-650.7867324212532
848,-651.0001228293802
849,-651.0001228293802
850,-651.0001228293802
851,-651.0001228293802
852,-651.2583195435839
853,-652.115522507572
854,-652.115522507572
855,-652.115522507572
856,-652.115522507572
857,-652.115522507572
858,-652.115522507572
859,-652.115522507572
860,-652.115522507572
861,-652.115522507572
862,-652.115522507572
863,-652.8026272795091
864,-652.8026272795091
865,-652.8026272795091
866,-652.8026272795091
867,-652.8026272795091
868,-652.8026272795091
869,-652.8026272795091
870,-652.8026272795091
871,-652.8026272795091
872,-652.8026272795091
873,-652.8026272795091
874,-652.8026272795091
875,-653.0795731651122
876,-653.0795731651122
877,-653.0795731651122
878,-653.0795731651122
879,-653.0795731651122
880,-653.0795731651122
881,-653.0795731651122
882,-653.0795731651122
883,-653.0795731651122
884,-653.0795731651122
885,-653.0795731651122
886,-653.0795731651122
887,-653.0795731651122
888,-653.0795731651122
889,-653.0795731651122
890,-653.0795731651122
891,-653.0795731651122
892,-653.0795731651122
893,-653.0795731651122
894,-653.0795731651122
895,-653.0795731651122
896,-653.0795731651122
897,-653.0795731651122
898,-653.0795731651122
899,-653.0795731651122
900,-653.0795731651122
901,-653.0795731651122
902,-653.0795731651122
903,-653.0795731651122
904,-653.0795731651122
905,-653.0795731651122
906,-653.0795731651122
907,-653.0795731651122
908,-653.0795731651122
909,-653.0795731651122
910,-653.0795731651122
911,-653.0795731651122
912,-653.0795731651122
913,-653.0795731651122
914,-653.0795731651122
915,-653.0795731651122
916,-653.0795731651122
917,-653.0795731651122
918,-653.0795731651122
919,-653.0795731651122
920,-653.0795731651122
921,-653.0795731651122
922,-653.0795731651122
923,-653.0795731651122
924,-653.0795731651122
925,-653.0795731651122
926,-653.0795731651122
927,-653.0795731651122
928,-653.0795731651122
929,-653.0795731651122
930,-653.0795731651122
931,-653.0795731651122
932,-653.0795731651122
933,-653.0795731651122
934,-653.0795731651122
935,-653.0795731651122
936,-653.0795731651122
937,-653.0795731651122
938,-653.0795731651122
939,-653.0795731651122
940,-653.0795731651122
941,-653.0795731651122
942,-653.0795731651122
943,-653.0795731651122
944,-653.0795731651122
945,-653.0795731651122
946,-653.0795731651122
947,-653.0795731651122
948,-653.0795731651122
949,-653.0795731651122
950,-653.0795731651122
951,-653.0795731651122
952,-653.0795731651122
953,-653.0795731651122
954,-653.0795731651122
955,-653.0795731651122
956,-653.0795731651122
957,-653.0795731651122
958,-653.0795731651122
959,-653.0795731651122
960,-653.0795731651122
961,-653.0795731651122
962,-653.0795731651122
963,-653.0795731651122
964,-653.0795731651122
965,-653.0795731651122
966,-653.0795731651122
967,-653.0795731651122
968,-653.0795731651122
969,-653.0795731651122
970,-653.0795731651122
971,-653.0795731651122
972,-653.0795731651122
973,-653.0795731651122
974,-653.0795731651122
975,-653.0795731651122
976,-653.0795731651122
977,-653.0795731651122
978,-653.0795731651122
979,-653.0795731651122
980,-653.0795731651122
981,-653.0795731651122
982,-653.0795731651122
983,-653.0795731651122
984,-653.0795731651122
985,-653.0795731651122
986,-653.0795731651122
987,-653.0795731651122
988,-653.0795731651122
989,-653.0795731651122
990,-653.0795731651122
991,-653.0795731651122
992,-653.0795731651122
993,-653.0795731651122
994,-653.0795731651122
995,-653.0795731651122
996,-653.0795731651122
997,-653.0795731651122
998,-653.0795731651122
999,-653.0795731651122
1000,-653.0795731651122
1001,-653.0795731651122
1002,-653.0795731651122
1003,-653.0795731651122
1004,-653.0795731651122
1005,-653.0795731651122
1006,-653.0795731651122
1007,-653.0795731651122
1008,-653.0795731651122
1009,-653.0795731651122
1010,-653.0795731651122
1011,-653.0795731651122
1012,-653.0795731651122
1013,-653.0795731651122
1014,-653.0795731651122
1015,-653.0795731651122
1016,-653.0795731651122
1017,-653.0795731651122
1018,-653.0795731651122
1019,-653.0795731651122
1020,-653.0795731651122
1021,-653.0795731651122
1022,-653.0795731651122
1023,-653.0795731651122
1024,-653.0795731651122
1025,-653.0795731651122
1026,-653.0795731651122
1027,-653.0795731651122
1028,-653.0795731651122
1029,-653.0795731651122
1030,-653.0795731651122
1031,-653.0795731651122
1032,-653.0795731651122
1033,-653.0795731651122
1034,-653.0795731651122
1035,-653.0795731651122
1036,-653.0795731651122
1037,-653.0795731651122
1038,-653.0795731651122
1039,-653.0795731651122
1040,-653.0795731651122
1041,-653.0795731651122
1042,-653.0795731651122
1043,-653.0795731651122
1044,-653.0795731651122
1045,-653.0795731651122
1046,-653.0795731651122
1047,-653.0795731651122
1048,-653.0795731651122
1049,-653.0795731651122
1050,-653.0795731651122
1051,-653.0795731651122
1052,-653.0795731651122
1053,-653.0795731651122
1054,-653.0795731651122
1055,-653.0795731651122
1056,-653.0795731651122
1057,-653.0795731651122
1058,-653.0795731651122
1059,-653.0795731651122
1060,-653.0795731651122
1061,-653.0795731651122
1062,-653.0795731651122
1063,-653.0795731651122
1064,-653.0795731651122
1065,-653.0795731651122
1066,-653.0795731651122
1067,-653.0795731651122
1068,-653.0795731651122
1069,-653.0795731651122
1070,-653.0795731651122
1071,-653.0795731651122
1072,-653.0795731651122
1073,-653.0795731651122
1074,-653.0795731651122
1075,-653.0795731651122
1076,-653.0795731651122
1077,-653.0795731651122
1078,-653.0795731651122
1079,-653.0795731651122
1080,-653.0795731651122
1081,-653.0795731651122
1082,-653.0795731651122
1083,-653.0795731651122
1084,-653.0795731651122
1085,-653.0795731651122
1086,-653.0795731651122
1087,-653.0795731651122
1088,-653.0795731651122
1089,-653.0795731651122
1090,-653.0795731651122
1091,-653.0795731651122
1092,-653.0795731651122
1093,-653.0795731651122
1094,-653.0795731651122
1095,-653.0795731651122
1096,-653.0795731651122
1097,-653.0795731651122
1098,-653.0795731651122
1099,-653.0795731651122
1100,-653.0795731651122
1101,-653.0795731651122
1102,-653.0795731651122
1103,-653.0795731651122
1104,-653.0795731651122
1105,-653.0795731651122
1106,-653.0795731651122
1107,-653.0795731651122
1108,-653.0795731651122
1109,-653.0795731651122
1110,-653.0795731651122
1111,-653.0795731651122
1112,-653.0795731651122
1113,-653.0795731651122
1114,-653.0795731651122
1115,-653.0795731651122
1116,-653.0795731651122
1117,-653.0795731651122
1118,-653.0795731651122
1119,-653.0795731651122
1120,-653.0795731651122
1121,-653.0795731651122
1122,-653.0795731651122
1123,-653.0795731651122
1124,-653.0795731651122
1125,-653.0795731651122
1126,-653.0795731651122
1127,-653.0795731651122
1128,-653.0795731651122
1129,-653.0795731651122
1130,-653.0795731651122
1131,-653.0795731651122
1132,-653.0795731651122
1133,-653.0795731651122
1134,-653.0795731651122
1135,-653.0795731651122
1136,-653.0795731651122
1137,-653.0795731651122
1138,-653.0795731651122
1139,-653.0795731651122
1140,-653.0795731651122
