sample_index,energy
1050,-654.9258214904241
1051,-654.9258214904241
1052,-654.9258214904241
1053,-654.9258214904241
1054,-654.9258214904241
1055,-654.9258214904241
1056,-654.9258214904241
1057,-654.9258214904241
1058,-654.9258214904241
1059,-654.9258214904241
1060,-654.9258214904241
1061,-654.9258214904241
1062,-654.9258214904241
1063,-654.9258214904241
1064,-654.9258214904241
1065,-654.9258214904241
1066,-654.9258214904241
1067,-654.9258214904241
1068,-654.9258214904241
1069,-654.9258214904241
1070,-654.9258214904241
1071,-654.9258214904241
1072,-654.9258214904241
1073,-654.9258214904241
1074,-654.9258214904241
1075,-654.9258214904241
1076,-654.9258214904241
1077,-654.9258214904241
1078,-654.9258214904241
1079,-654.9258214904241
1080,-654.9258214904241
1081,-654.9258214904241
1082,-654.9258214904241
1083,-654.9258214904241
1084,-654.9258214904241
1085,-654.9258214904241
1086,-654.9258214904241
1087,-654.9258214904241
1088,-654.9258214904241
1089,-654.9258214904241
1090,-654.9258214904241
1091,-654.9258214904241
1092,-654.9258214904241
1093,-654.9258214904241
1094,-654.9258214904241
1095,-654.9258214904241
1096,-654.9258214904241
1097,-654.9258214904241
1098,-654.9258214904241
1099,-654.9258214904241
1100,-654.9258214904241
1101,-654.9258214904241
1102,-654.9258214904241
1103,-654.9258214904241
1104,-654.9258214904241
1105,-654.9258214904241
1106,-654.9258214904241
1107,-654.9258214904241
1108,-654.9258214904241
1109,-654.9258214904241
1110,-654.9258214904241
1111,-654.9258214904241
1112,-654.9258214904241
1113,-654.9258214904241
1114,-654.9258214904241
1115,-654.9258214904241
1116,-654.9258214904241
1117,-654.9258214904241
1118,-654.9258214904241
1119,-654.9258214904241
1120,-654.9258214904241
1121,-654.9258214904241
1122,-654.9258214904241
1123,-654.9258214904241
1124,-654.9258214904241
1125,-654.9258214904241
1126,-654.9258214904241
1127,-654.9258214904241
1128,-654.9258214904241
1129,-654.9258214904241
1130,-654.9258214904241
1131,-654.9258214904241
1132,-654.9258214904241
1133,-654.9258214904241
1134,-654.9258214904241
1135,-654.9258214904241
1136,-654.9258214904241
1137,-654.9258214904241
1138,-654.9258214904241
1139,-654.9258214904241
1140,-654.9258214904241
1141,-654.9258214904241
1142,-654.9258214904241
1143,-654.9258214904241
1144,-654.9258214904241
1145,-654.9258214904241
1146,-654.9258214904241
1147,-654.9258214904241
1148,-654.9258214904241
1149,-654.9258214904241
1150,-654.9258214904241
1151,-654.9258214904241
1152,-654.9258214904241
1153,-654.9258214904241
1154,-654.9258214904241
1155,-654.9258214904241
1156,-654.9258214904241
